#  E (eV)   dos(E)     Int dos(E)
  3.216  0.1975E+02  0.1742E+03
  3.217  0.4869E+02  0.1742E+03
  3.217  0.2116E+02  0.1742E+03
  3.218  0.1543E+01  0.1742E+03
  3.218  0.2291E+01  0.1742E+03
  3.219  0.2980E+02  0.1742E+03
  3.219  0.7165E+02  0.1743E+03
  3.220  0.4671E+02  0.1743E+03
  3.220  0.3547E+02  0.1743E+03
  3.221  0.3461E+02  0.1743E+03
  3.221  0.3986E+02  0.1743E+03
  3.222  0.6545E+02  0.1744E+03
  3.222  0.6718E+02  0.1744E+03
  3.223  0.4224E+02  0.1744E+03
  3.223  0.6462E+02  0.1745E+03
  3.224  0.7360E+02  0.1745E+03
  3.224  0.7562E+02  0.1745E+03
  3.225  0.3676E+02  0.1745E+03
  3.225  0.3740E+01  0.1746E+03
  3.226  0.5795E-01  0.1746E+03
  3.226  0.1281E-03  0.1746E+03
  3.227  0.1673E-04  0.1746E+03
  3.227  0.1439E-01  0.1746E+03
  3.228  0.1759E+01  0.1746E+03
  3.228  0.3086E+02  0.1746E+03
  3.229  0.8242E+02  0.1746E+03
  3.229  0.5263E+02  0.1746E+03
  3.230  0.2652E+02  0.1746E+03
  3.230  0.2775E+02  0.1747E+03
  3.231  0.2175E+02  0.1747E+03
  3.231  0.4121E+02  0.1747E+03
  3.232  0.3262E+02  0.1747E+03
  3.232  0.2045E+02  0.1747E+03
  3.233  0.2997E+02  0.1747E+03
  3.233  0.4169E+02  0.1748E+03
  3.234  0.4159E+02  0.1748E+03
  3.234  0.8274E+01  0.1748E+03
  3.235  0.6184E+00  0.1748E+03
  3.235  0.8242E+01  0.1748E+03
  3.236  0.2769E+02  0.1748E+03
  3.236  0.3290E+02  0.1748E+03
  3.237  0.4704E+02  0.1748E+03
  3.237  0.2012E+02  0.1748E+03
  3.238  0.1572E+01  0.1748E+03
  3.238  0.8262E-01  0.1748E+03
  3.239  0.3164E+01  0.1749E+03
  3.239  0.2118E+02  0.1749E+03
  3.240  0.1918E+02  0.1749E+03
  3.240  0.3046E+01  0.1749E+03
  3.241  0.1286E+02  0.1749E+03
  3.241  0.4889E+02  0.1749E+03
  3.242  0.5914E+02  0.1749E+03
  3.242  0.1576E+02  0.1749E+03
  3.243  0.1215E+01  0.1749E+03
  3.243  0.1060E+02  0.1749E+03
  3.244  0.2824E+02  0.1750E+03
  3.244  0.2791E+02  0.1750E+03
  3.245  0.2514E+02  0.1750E+03
  3.245  0.2545E+02  0.1750E+03
  3.246  0.2997E+02  0.1750E+03
  3.246  0.8481E+02  0.1751E+03
  3.247  0.7881E+02  0.1751E+03
  3.247  0.1215E+02  0.1751E+03
  3.248  0.3302E+02  0.1751E+03
  3.248  0.9181E+02  0.1752E+03
  3.249  0.5179E+02  0.1752E+03
  3.249  0.2270E+02  0.1752E+03
  3.250  0.6100E+02  0.1752E+03
  3.250  0.5393E+02  0.1753E+03
  3.251  0.3347E+02  0.1753E+03
  3.251  0.1670E+02  0.1753E+03
  3.252  0.1540E+01  0.1753E+03
  3.252  0.1994E-01  0.1753E+03
  3.253  0.9836E-01  0.1753E+03
  3.253  0.4067E+01  0.1753E+03
  3.254  0.2277E+02  0.1753E+03
  3.254  0.1725E+02  0.1753E+03
  3.255  0.1773E+01  0.1753E+03
  3.255  0.6458E+00  0.1753E+03
  3.256  0.1089E+02  0.1753E+03
  3.256  0.2615E+02  0.1753E+03
  3.257  0.1792E+02  0.1753E+03
  3.257  0.4842E+02  0.1754E+03
  3.258  0.5775E+02  0.1754E+03
  3.258  0.3009E+02  0.1754E+03
  3.259  0.2759E+02  0.1754E+03
  3.259  0.1019E+02  0.1754E+03
  3.260  0.9902E+01  0.1754E+03
  3.260  0.5153E+02  0.1755E+03
  3.261  0.6954E+02  0.1755E+03
  3.261  0.4748E+02  0.1755E+03
  3.262  0.2608E+02  0.1755E+03
  3.262  0.7274E+02  0.1756E+03
  3.263  0.9913E+02  0.1756E+03
  3.263  0.3502E+02  0.1756E+03
  3.264  0.2581E+01  0.1756E+03
  3.264  0.1049E+00  0.1756E+03
  3.265  0.3424E+01  0.1756E+03
  3.265  0.2402E+02  0.1756E+03
  3.266  0.3905E+02  0.1757E+03
  3.266  0.4326E+02  0.1757E+03
  3.267  0.5567E+02  0.1757E+03
  3.267  0.2971E+02  0.1757E+03
  3.268  0.2656E+02  0.1757E+03
  3.268  0.7925E+01  0.1757E+03
  3.269  0.6082E+01  0.1757E+03
  3.269  0.3887E+02  0.1758E+03
  3.270  0.6184E+02  0.1758E+03
  3.270  0.6917E+02  0.1758E+03
  3.271  0.4462E+02  0.1759E+03
  3.271  0.9499E+01  0.1759E+03
  3.272  0.9545E+01  0.1759E+03
  3.272  0.4583E+02  0.1759E+03
  3.273  0.6718E+02  0.1759E+03
  3.273  0.5582E+02  0.1760E+03
  3.274  0.5716E+02  0.1760E+03
  3.274  0.5732E+02  0.1760E+03
  3.275  0.6614E+02  0.1760E+03
  3.275  0.9258E+02  0.1761E+03
  3.276  0.4977E+02  0.1761E+03
  3.276  0.5274E+01  0.1761E+03
  3.277  0.2254E+02  0.1761E+03
  3.277  0.1060E+03  0.1762E+03
  3.278  0.1194E+03  0.1762E+03
  3.278  0.4810E+02  0.1763E+03
  3.279  0.7510E+02  0.1763E+03
  3.279  0.6477E+02  0.1763E+03
  3.280  0.2251E+02  0.1763E+03
  3.280  0.1693E+02  0.1764E+03
  3.281  0.2684E+02  0.1764E+03
  3.281  0.2839E+02  0.1764E+03
  3.282  0.4242E+02  0.1764E+03
  3.282  0.2382E+02  0.1764E+03
  3.283  0.3056E+02  0.1764E+03
  3.283  0.5131E+02  0.1765E+03
  3.284  0.5097E+02  0.1765E+03
  3.284  0.1060E+03  0.1765E+03
  3.285  0.5996E+02  0.1766E+03
  3.285  0.5292E+02  0.1766E+03
  3.286  0.3933E+02  0.1766E+03
  3.286  0.2040E+02  0.1766E+03
  3.287  0.2384E+01  0.1766E+03
  3.287  0.4393E-01  0.1766E+03
  3.288  0.5803E+00  0.1766E+03
  3.288  0.1053E+02  0.1766E+03
  3.289  0.2587E+02  0.1766E+03
  3.289  0.8915E+01  0.1766E+03
  3.290  0.1076E+02  0.1766E+03
  3.290  0.4793E+02  0.1767E+03
  3.291  0.3609E+02  0.1767E+03
  3.291  0.4225E+02  0.1767E+03
  3.292  0.4205E+02  0.1767E+03
  3.292  0.2071E+02  0.1767E+03
  3.293  0.2452E+02  0.1768E+03
  3.293  0.5466E+01  0.1768E+03
  3.294  0.1739E+00  0.1768E+03
  3.294  0.8878E+00  0.1768E+03
  3.295  0.1373E+02  0.1768E+03
  3.295  0.4386E+02  0.1768E+03
  3.296  0.5855E+02  0.1768E+03
  3.296  0.1988E+02  0.1768E+03
  3.297  0.1016E+01  0.1768E+03
  3.297  0.4320E+00  0.1768E+03
  3.298  0.9989E+01  0.1768E+03
  3.298  0.4004E+02  0.1769E+03
  3.299  0.3646E+02  0.1769E+03
  3.299  0.2269E+02  0.1769E+03
  3.300  0.2364E+02  0.1769E+03
  3.300  0.4579E+01  0.1769E+03
  3.301  0.1073E+01  0.1769E+03
  3.301  0.1329E+02  0.1769E+03
  3.302  0.2543E+02  0.1769E+03
  3.302  0.1442E+02  0.1769E+03
  3.303  0.2598E+02  0.1769E+03
  3.303  0.1122E+02  0.1769E+03
  3.304  0.6612E+00  0.1769E+03
  3.304  0.5576E-02  0.1769E+03
  3.305  0.9862E-01  0.1769E+03
  3.305  0.4661E+01  0.1769E+03
  3.306  0.3436E+02  0.1770E+03
  3.306  0.4315E+02  0.1770E+03
  3.307  0.9359E+01  0.1770E+03
  3.307  0.3246E+00  0.1770E+03
  3.308  0.1654E-02  0.1770E+03
  3.308  0.1358E-05  0.1770E+03
  3.309  0.3831E-03  0.1770E+03
  3.309  0.1111E+00  0.1770E+03
  3.310  0.4364E+01  0.1770E+03
  3.310  0.2329E+02  0.1770E+03
  3.311  0.2087E+02  0.1770E+03
  3.311  0.2768E+02  0.1770E+03
  3.312  0.4657E+02  0.1770E+03
  3.312  0.5365E+02  0.1771E+03
  3.313  0.3748E+02  0.1771E+03
  3.313  0.1475E+02  0.1771E+03
  3.314  0.1104E+01  0.1771E+03
  3.314  0.1157E-01  0.1771E+03
  3.315  0.1646E-04  0.1771E+03
  3.315  0.3169E-08  0.1771E+03
  3.316  0.8258E-13  0.1771E+03
  3.316  0.2912E-18  0.1771E+03
  3.317  0.7624E-24  0.1771E+03
  3.317  0.1086E-17  0.1771E+03
  3.318  0.2577E-12  0.1771E+03
  3.318  0.8369E-08  0.1771E+03
  3.319  0.3746E-04  0.1771E+03
  3.319  0.2339E-01  0.1771E+03
  3.320  0.2069E+01  0.1771E+03
  3.320  0.2641E+02  0.1771E+03
  3.321  0.4935E+02  0.1771E+03
  3.321  0.1400E+02  0.1771E+03
  3.322  0.1083E+02  0.1772E+03
  3.322  0.4040E+02  0.1772E+03
  3.323  0.3459E+02  0.1772E+03
  3.323  0.1120E+02  0.1772E+03
  3.324  0.4342E+02  0.1772E+03
  3.324  0.6883E+02  0.1773E+03
  3.325  0.2152E+02  0.1773E+03
  3.325  0.2517E+02  0.1773E+03
  3.326  0.5039E+02  0.1773E+03
  3.326  0.2482E+02  0.1773E+03
  3.327  0.4632E+02  0.1773E+03
  3.327  0.3369E+02  0.1774E+03
  3.328  0.1652E+02  0.1774E+03
  3.328  0.2796E+02  0.1774E+03
  3.329  0.3507E+02  0.1774E+03
  3.329  0.5032E+02  0.1774E+03
  3.330  0.4723E+02  0.1774E+03
  3.330  0.8974E+02  0.1775E+03
  3.331  0.8109E+02  0.1775E+03
  3.331  0.5722E+02  0.1776E+03
  3.332  0.3065E+02  0.1776E+03
  3.332  0.2286E+02  0.1776E+03
  3.333  0.6249E+01  0.1776E+03
  3.333  0.1967E+02  0.1776E+03
  3.334  0.2289E+02  0.1776E+03
  3.334  0.2292E+02  0.1776E+03
  3.335  0.3911E+02  0.1776E+03
  3.335  0.2653E+02  0.1777E+03
  3.336  0.4297E+01  0.1777E+03
  3.336  0.2555E+01  0.1777E+03
  3.337  0.2007E+02  0.1777E+03
  3.337  0.3547E+02  0.1777E+03
  3.338  0.5472E+02  0.1777E+03
  3.338  0.4247E+02  0.1777E+03
  3.339  0.2931E+02  0.1777E+03
  3.339  0.2770E+02  0.1778E+03
  3.340  0.1614E+02  0.1778E+03
  3.340  0.1476E+01  0.1778E+03
  3.341  0.2921E-01  0.1778E+03
  3.341  0.1056E+01  0.1778E+03
  3.342  0.1391E+02  0.1778E+03
  3.342  0.2481E+02  0.1778E+03
  3.343  0.6025E+01  0.1778E+03
  3.343  0.2723E+01  0.1778E+03
  3.344  0.2669E+02  0.1778E+03
  3.344  0.5060E+02  0.1778E+03
  3.345  0.4563E+02  0.1779E+03
  3.345  0.4695E+02  0.1779E+03
  3.346  0.1107E+02  0.1779E+03
  3.346  0.4636E+00  0.1779E+03
  3.347  0.3029E+01  0.1779E+03
  3.347  0.2710E+02  0.1779E+03
  3.348  0.6527E+02  0.1779E+03
  3.348  0.9055E+02  0.1780E+03
  3.349  0.9837E+02  0.1780E+03
  3.349  0.7636E+02  0.1781E+03
  3.350  0.7465E+02  0.1781E+03
  3.350  0.2344E+02  0.1781E+03
  3.351  0.1075E+02  0.1781E+03
  3.351  0.4346E+02  0.1781E+03
  3.352  0.3411E+02  0.1782E+03
  3.352  0.5368E+01  0.1782E+03
  3.353  0.1281E+02  0.1782E+03
  3.353  0.2967E+02  0.1782E+03
  3.354  0.4039E+02  0.1782E+03
  3.354  0.4410E+02  0.1782E+03
  3.355  0.9875E+01  0.1782E+03
  3.355  0.2423E+01  0.1782E+03
  3.356  0.1831E+02  0.1782E+03
  3.356  0.2193E+02  0.1783E+03
  3.357  0.3553E+01  0.1783E+03
  3.357  0.9940E-01  0.1783E+03
  3.358  0.1628E+01  0.1783E+03
  3.358  0.1670E+02  0.1783E+03
  3.359  0.2382E+02  0.1783E+03
  3.359  0.1550E+02  0.1783E+03
  3.360  0.2588E+02  0.1783E+03
  3.360  0.8114E+01  0.1783E+03
  3.361  0.3031E+01  0.1783E+03
  3.361  0.2235E+02  0.1783E+03
  3.362  0.4384E+02  0.1783E+03
  3.362  0.5000E+02  0.1784E+03
  3.363  0.3840E+02  0.1784E+03
  3.363  0.2582E+02  0.1784E+03
  3.364  0.2340E+02  0.1784E+03
  3.364  0.2085E+02  0.1784E+03
  3.365  0.1255E+02  0.1784E+03
  3.365  0.4179E+02  0.1784E+03
  3.366  0.4924E+02  0.1785E+03
  3.366  0.3069E+02  0.1785E+03
  3.367  0.6089E+01  0.1785E+03
  3.367  0.5207E+01  0.1785E+03
  3.368  0.2397E+02  0.1785E+03
  3.368  0.1548E+02  0.1785E+03
  3.369  0.1352E+01  0.1785E+03
  3.369  0.1844E-01  0.1785E+03
  3.370  0.3965E+00  0.1785E+03
  3.370  0.8709E+01  0.1785E+03
  3.371  0.2589E+02  0.1785E+03
  3.371  0.1042E+02  0.1785E+03
  3.372  0.1236E+01  0.1785E+03
  3.372  0.2326E+02  0.1785E+03
  3.373  0.1145E+03  0.1786E+03
  3.373  0.8830E+02  0.1786E+03
  3.374  0.3387E+02  0.1787E+03
  3.374  0.1421E+02  0.1787E+03
  3.375  0.1081E+01  0.1787E+03
  3.375  0.2172E+00  0.1787E+03
  3.376  0.6161E+01  0.1787E+03
  3.376  0.2527E+02  0.1787E+03
  3.377  0.2173E+02  0.1787E+03
  3.377  0.2700E+02  0.1787E+03
  3.378  0.1754E+02  0.1787E+03
  3.378  0.2573E+02  0.1787E+03
  3.379  0.1335E+02  0.1787E+03
  3.379  0.2495E+01  0.1787E+03
  3.380  0.1676E+02  0.1787E+03
  3.380  0.3273E+02  0.1788E+03
  3.381  0.3317E+02  0.1788E+03
  3.381  0.4100E+02  0.1788E+03
  3.382  0.6360E+02  0.1788E+03
  3.382  0.5917E+02  0.1789E+03
  3.383  0.5567E+02  0.1789E+03
  3.383  0.6836E+02  0.1789E+03
  3.384  0.5264E+02  0.1789E+03
  3.384  0.3441E+02  0.1790E+03
  3.385  0.2979E+02  0.1790E+03
  3.385  0.1584E+02  0.1790E+03
  3.386  0.8840E+01  0.1790E+03
  3.386  0.2813E+02  0.1790E+03
  3.387  0.3936E+02  0.1790E+03
  3.387  0.4855E+02  0.1790E+03
  3.388  0.1350E+02  0.1791E+03
  3.388  0.1349E+01  0.1791E+03
  3.389  0.1194E+02  0.1791E+03
  3.389  0.2557E+02  0.1791E+03
  3.390  0.7414E+01  0.1791E+03
  3.390  0.2911E+00  0.1791E+03
  3.391  0.8069E-01  0.1791E+03
  3.391  0.4057E+01  0.1791E+03
  3.392  0.3239E+02  0.1791E+03
  3.392  0.4436E+02  0.1791E+03
  3.393  0.1065E+02  0.1791E+03
  3.393  0.4132E+00  0.1791E+03
  3.394  0.2392E-02  0.1791E+03
  3.394  0.1697E-01  0.1791E+03
  3.395  0.1404E+01  0.1791E+03
  3.395  0.1572E+02  0.1791E+03
  3.396  0.2385E+02  0.1791E+03
  3.396  0.6891E+01  0.1791E+03
  3.397  0.1920E+02  0.1792E+03
  3.397  0.3566E+02  0.1792E+03
  3.398  0.2865E+02  0.1792E+03
  3.398  0.6324E+01  0.1792E+03
  3.399  0.2113E+00  0.1792E+03
  3.399  0.3215E-01  0.1792E+03
  3.400  0.2070E+01  0.1792E+03
  3.400  0.1982E+02  0.1792E+03
  3.401  0.3846E+02  0.1792E+03
  3.401  0.2725E+02  0.1792E+03
  3.402  0.1607E+02  0.1792E+03
  3.402  0.6310E+02  0.1793E+03
  3.403  0.7083E+02  0.1793E+03
  3.403  0.6969E+02  0.1793E+03
  3.404  0.5083E+02  0.1794E+03
  3.404  0.9330E+01  0.1794E+03
  3.405  0.3180E+00  0.1794E+03
  3.405  0.1640E-02  0.1794E+03
  3.406  0.1181E-05  0.1794E+03
  3.406  0.1161E-09  0.1794E+03
  3.407  0.1548E-14  0.1794E+03
  3.407  0.2796E-20  0.1794E+03
  3.408  0.1521E-26  0.1794E+03
  3.408  0.3479E-20  0.1794E+03
  3.409  0.1973E-14  0.1794E+03
  3.409  0.1530E-09  0.1794E+03
  3.410  0.1625E-05  0.1794E+03
  3.410  0.2369E-02  0.1794E+03
  3.411  0.4751E+00  0.1794E+03
  3.411  0.1313E+02  0.1794E+03
  3.412  0.5007E+02  0.1794E+03
  3.412  0.2635E+02  0.1794E+03
  3.413  0.1914E+01  0.1794E+03
  3.413  0.5417E-01  0.1794E+03
  3.414  0.2981E+01  0.1794E+03
  3.414  0.3787E+02  0.1794E+03
  3.415  0.7376E+02  0.1795E+03
  3.415  0.2225E+02  0.1795E+03
  3.416  0.1244E+01  0.1795E+03
  3.416  0.6428E+01  0.1795E+03
  3.417  0.2789E+02  0.1795E+03
  3.417  0.3955E+02  0.1795E+03
  3.418  0.4656E+02  0.1796E+03
  3.418  0.1672E+02  0.1796E+03
  3.419  0.1399E+02  0.1796E+03
  3.419  0.5030E+02  0.1796E+03
  3.420  0.3160E+02  0.1796E+03
  3.420  0.2598E+02  0.1796E+03
  3.421  0.1531E+02  0.1796E+03
  3.421  0.1314E+01  0.1796E+03
  3.422  0.1708E+00  0.1796E+03
  3.422  0.5276E+01  0.1796E+03
  3.423  0.2425E+02  0.1796E+03
  3.423  0.1716E+02  0.1797E+03
  3.424  0.2043E+02  0.1797E+03
  3.424  0.3370E+02  0.1797E+03
  3.425  0.2911E+02  0.1797E+03
  3.425  0.8343E+01  0.1797E+03
  3.426  0.1243E+02  0.1797E+03
  3.426  0.2596E+02  0.1797E+03
  3.427  0.2242E+02  0.1797E+03
  3.427  0.7596E+02  0.1798E+03
  3.428  0.7537E+02  0.1798E+03
  3.428  0.5903E+02  0.1798E+03
  3.429  0.4480E+02  0.1799E+03
  3.429  0.3041E+02  0.1799E+03
  3.430  0.5283E+02  0.1799E+03
  3.430  0.5087E+02  0.1799E+03
  3.431  0.8036E+02  0.1800E+03
  3.431  0.6812E+02  0.1800E+03
  3.432  0.3591E+02  0.1800E+03
  3.432  0.9001E+01  0.1800E+03
  3.433  0.1253E+02  0.1800E+03
  3.433  0.4856E+02  0.1801E+03
  3.434  0.5964E+02  0.1801E+03
  3.434  0.2242E+02  0.1801E+03
  3.435  0.7628E+02  0.1801E+03
  3.435  0.1487E+03  0.1802E+03
  3.436  0.4358E+02  0.1802E+03
  3.436  0.1813E+01  0.1802E+03
  3.437  0.1043E-01  0.1802E+03
  3.437  0.8210E-05  0.1802E+03
  3.438  0.8968E-09  0.1802E+03
  3.438  0.2632E-06  0.1802E+03
  3.439  0.5194E-03  0.1802E+03
  3.439  0.1413E+00  0.1802E+03
  3.440  0.5593E+01  0.1802E+03
  3.440  0.3889E+02  0.1803E+03
  3.441  0.7156E+02  0.1803E+03
  3.441  0.6130E+02  0.1803E+03
  3.442  0.4500E+02  0.1803E+03
  3.442  0.3548E+02  0.1804E+03
  3.443  0.4722E+02  0.1804E+03
  3.443  0.5821E+02  0.1804E+03
  3.444  0.3797E+02  0.1804E+03
  3.444  0.1185E+02  0.1804E+03
  3.445  0.5043E+01  0.1804E+03
  3.445  0.2764E+02  0.1805E+03
  3.446  0.5309E+02  0.1805E+03
  3.446  0.4800E+02  0.1805E+03
  3.447  0.3316E+02  0.1805E+03
  3.447  0.6833E+02  0.1806E+03
  3.448  0.1060E+03  0.1806E+03
  3.448  0.1157E+03  0.1807E+03
  3.449  0.9918E+02  0.1807E+03
  3.449  0.4989E+02  0.1807E+03
  3.450  0.3015E+02  0.1808E+03
  3.450  0.7820E+01  0.1808E+03
  3.451  0.8121E+00  0.1808E+03
  3.451  0.9767E+01  0.1808E+03
  3.452  0.2637E+02  0.1808E+03
  3.452  0.2642E+02  0.1808E+03
  3.453  0.9273E+02  0.1808E+03
  3.453  0.6864E+02  0.1809E+03
  3.454  0.2177E+02  0.1809E+03
  3.454  0.2427E+02  0.1809E+03
  3.455  0.5253E+01  0.1809E+03
  3.455  0.1499E+01  0.1809E+03
  3.456  0.1554E+02  0.1809E+03
  3.456  0.2800E+02  0.1809E+03
  3.457  0.2773E+02  0.1809E+03
  3.457  0.1749E+02  0.1809E+03
  3.458  0.1798E+01  0.1809E+03
  3.458  0.4190E+00  0.1809E+03
  3.459  0.8679E+01  0.1809E+03
  3.459  0.2589E+02  0.1810E+03
  3.460  0.1075E+02  0.1810E+03
  3.460  0.8192E+01  0.1810E+03
  3.461  0.2785E+02  0.1810E+03
  3.461  0.3900E+02  0.1810E+03
  3.462  0.5549E+02  0.1810E+03
  3.462  0.3777E+02  0.1810E+03
  3.463  0.1478E+02  0.1811E+03
  3.463  0.2942E+01  0.1811E+03
  3.464  0.1937E+02  0.1811E+03
  3.464  0.4103E+02  0.1811E+03
  3.465  0.3292E+02  0.1811E+03
  3.465  0.2906E+02  0.1811E+03
  3.466  0.1312E+02  0.1811E+03
  3.466  0.8143E+01  0.1811E+03
  3.467  0.2567E+02  0.1811E+03
  3.467  0.1922E+02  0.1812E+03
  3.468  0.5472E+02  0.1812E+03
  3.468  0.7117E+02  0.1812E+03
  3.469  0.5425E+02  0.1812E+03
  3.469  0.3786E+02  0.1813E+03
  3.470  0.5383E+01  0.1813E+03
  3.470  0.3390E+01  0.1813E+03
  3.471  0.2152E+02  0.1813E+03
  3.471  0.2339E+02  0.1813E+03
  3.472  0.2562E+02  0.1813E+03
  3.472  0.1905E+02  0.1813E+03
  3.473  0.2126E+02  0.1813E+03
  3.473  0.2105E+02  0.1813E+03
  3.474  0.1196E+02  0.1813E+03
  3.474  0.4107E+02  0.1814E+03
  3.475  0.3564E+02  0.1814E+03
  3.475  0.5823E+01  0.1814E+03
  3.476  0.1358E+01  0.1814E+03
  3.476  0.1507E+02  0.1814E+03
  3.477  0.3241E+02  0.1814E+03
  3.477  0.3186E+02  0.1814E+03
  3.478  0.2245E+02  0.1814E+03
  3.478  0.3111E+02  0.1814E+03
  3.479  0.3407E+02  0.1815E+03
  3.479  0.3574E+02  0.1815E+03
  3.480  0.2270E+02  0.1815E+03
  3.480  0.3187E+01  0.1815E+03
  3.481  0.6421E-01  0.1815E+03
  3.481  0.2413E-01  0.1815E+03
  3.482  0.1742E+01  0.1815E+03
  3.482  0.1715E+02  0.1815E+03
  3.483  0.2284E+02  0.1815E+03
  3.483  0.4140E+01  0.1815E+03
  3.484  0.2209E+01  0.1815E+03
  3.484  0.3001E+02  0.1815E+03
  3.485  0.7390E+02  0.1816E+03
  3.485  0.5302E+02  0.1816E+03
  3.486  0.3102E+02  0.1816E+03
  3.486  0.4742E+02  0.1816E+03
  3.487  0.3448E+02  0.1817E+03
  3.487  0.6569E+01  0.1817E+03
  3.488  0.2274E+02  0.1817E+03
  3.488  0.5905E+02  0.1817E+03
  3.489  0.1432E+03  0.1818E+03
  3.489  0.1250E+03  0.1818E+03
  3.490  0.4638E+02  0.1819E+03
  3.490  0.1373E+02  0.1819E+03
  3.491  0.9127E+00  0.1819E+03
  3.491  0.8593E-02  0.1819E+03
  3.492  0.1106E-04  0.1819E+03
  3.492  0.2111E-03  0.1819E+03
  3.493  0.8976E-01  0.1819E+03
  3.493  0.5337E+01  0.1819E+03
  3.494  0.4695E+02  0.1819E+03
  3.494  0.7543E+02  0.1819E+03
  3.495  0.6003E+02  0.1820E+03
  3.495  0.4158E+02  0.1820E+03
  3.496  0.4910E+02  0.1820E+03
  3.496  0.7250E+02  0.1820E+03
  3.497  0.4555E+02  0.1821E+03
  3.497  0.5714E+02  0.1821E+03
  3.498  0.5525E+02  0.1821E+03
  3.498  0.6012E+02  0.1821E+03
  3.499  0.2842E+02  0.1822E+03
  3.499  0.2105E+02  0.1822E+03
  3.500  0.2168E+02  0.1822E+03
  3.500  0.3839E+01  0.1822E+03
  3.501  0.9264E+01  0.1822E+03
  3.501  0.2593E+02  0.1822E+03
  3.502  0.9922E+01  0.1822E+03
  3.502  0.2175E+01  0.1822E+03
  3.503  0.1892E+02  0.1822E+03
  3.503  0.4197E+02  0.1822E+03
  3.504  0.2636E+02  0.1823E+03
  3.504  0.1445E+02  0.1823E+03
  3.505  0.4170E+02  0.1823E+03
  3.505  0.3553E+02  0.1823E+03
  3.506  0.2775E+02  0.1823E+03
  3.506  0.4662E+02  0.1823E+03
  3.507  0.4145E+02  0.1824E+03
  3.507  0.3989E+02  0.1824E+03
  3.508  0.2676E+02  0.1824E+03
  3.508  0.4726E+01  0.1824E+03
  3.509  0.5091E+01  0.1824E+03
  3.509  0.2391E+02  0.1824E+03
  3.510  0.1556E+02  0.1824E+03
  3.510  0.1371E+01  0.1824E+03
  3.511  0.7660E-01  0.1824E+03
  3.511  0.3055E+01  0.1824E+03
  3.512  0.2124E+02  0.1824E+03
  3.512  0.3166E+02  0.1824E+03
  3.513  0.8313E+02  0.1825E+03
  3.513  0.1032E+03  0.1825E+03
  3.514  0.5435E+02  0.1826E+03
  3.514  0.2308E+02  0.1826E+03
  3.515  0.1256E+02  0.1826E+03
  3.515  0.2596E+02  0.1826E+03
  3.516  0.9037E+01  0.1826E+03
  3.516  0.4263E+00  0.1826E+03
  3.517  0.2722E-02  0.1826E+03
  3.517  0.2352E-05  0.1826E+03
  3.518  0.3173E-07  0.1826E+03
  3.518  0.1131E-03  0.1826E+03
  3.519  0.5576E-01  0.1826E+03
  3.519  0.3774E+01  0.1826E+03
  3.520  0.3514E+02  0.1826E+03
  3.520  0.4674E+02  0.1826E+03
  3.521  0.2536E+02  0.1827E+03
  3.521  0.2313E+02  0.1827E+03
  3.522  0.1191E+02  0.1827E+03
  3.522  0.2583E+02  0.1827E+03
  3.523  0.1135E+02  0.1827E+03
  3.523  0.4631E+01  0.1827E+03
  3.524  0.3603E+02  0.1827E+03
  3.524  0.5015E+02  0.1827E+03
  3.525  0.3709E+02  0.1828E+03
  3.525  0.3864E+02  0.1828E+03
  3.526  0.1677E+02  0.1828E+03
  3.526  0.7526E+01  0.1828E+03
  3.527  0.3764E+02  0.1828E+03
  3.527  0.5794E+02  0.1828E+03
  3.528  0.3308E+02  0.1828E+03
  3.528  0.2110E+02  0.1829E+03
  3.529  0.4059E+02  0.1829E+03
  3.529  0.5501E+02  0.1829E+03
  3.530  0.4656E+02  0.1829E+03
  3.530  0.2158E+02  0.1829E+03
  3.531  0.1232E+02  0.1829E+03
  3.531  0.4623E+02  0.1830E+03
  3.532  0.3203E+02  0.1830E+03
  3.532  0.3996E+01  0.1830E+03
  3.533  0.1132E+02  0.1830E+03
  3.533  0.2588E+02  0.1830E+03
  3.534  0.1332E+02  0.1830E+03
  3.534  0.3350E+02  0.1830E+03
  3.535  0.4418E+02  0.1831E+03
  3.535  0.3237E+02  0.1831E+03
  3.536  0.3708E+02  0.1831E+03
  3.536  0.3118E+02  0.1831E+03
  3.537  0.3131E+02  0.1831E+03
  3.537  0.3786E+02  0.1831E+03
  3.538  0.2079E+02  0.1831E+03
  3.538  0.2378E+01  0.1831E+03
  3.539  0.3931E-01  0.1831E+03
  3.539  0.4715E-01  0.1831E+03
  3.540  0.2880E+01  0.1832E+03
  3.540  0.2968E+02  0.1832E+03
  3.541  0.6903E+02  0.1832E+03
  3.541  0.4997E+02  0.1832E+03
  3.542  0.2727E+02  0.1832E+03
  3.542  0.1166E+02  0.1832E+03
  3.543  0.3102E+02  0.1833E+03
  3.543  0.6323E+02  0.1833E+03
  3.544  0.9637E+02  0.1833E+03
  3.544  0.8966E+02  0.1834E+03
  3.545  0.8727E+02  0.1834E+03
  3.545  0.3633E+02  0.1834E+03
  3.546  0.4024E+01  0.1834E+03
  3.546  0.1754E+02  0.1835E+03
  3.547  0.5554E+02  0.1835E+03
  3.547  0.5162E+02  0.1835E+03
  3.548  0.5656E+02  0.1835E+03
  3.548  0.3863E+02  0.1836E+03
